Knr,Kommunenavn,Tid,Gruppe,Forbruk (kWh),Antall målere
4001,Porsgrunn,2022-01-01 05:00:00+01:00,Industri,299592.22,576
4001,Porsgrunn,2022-01-01 06:00:00+01:00,Industri,300641.8,576
4001,Porsgrunn,2022-01-01 07:00:00+01:00,Industri,301121.22,576
4001,Porsgrunn,2022-01-01 08:00:00+01:00,Industri,304246.78,576
4001,Porsgrunn,2022-01-01 09:00:00+01:00,Industri,303611.66,576
4001,Porsgrunn,2022-01-01 10:00:00+01:00,Industri,302912.75,576
4001,Porsgrunn,2022-01-01 11:00:00+01:00,Industri,297996.66,576
4001,Porsgrunn,2022-01-01 12:00:00+01:00,Industri,303498.4,576
4001,Porsgrunn,2022-01-01 13:00:00+01:00,Industri,304123.2,576
4001,Porsgrunn,2022-01-01 14:00:00+01:00,Industri,302146.1,576
4001,Porsgrunn,2022-01-01 15:00:00+01:00,Industri,301872.38,576
4001,Porsgrunn,2022-01-01 16:00:00+01:00,Industri,306263.47,576
4001,Porsgrunn,2022-01-01 17:00:00+01:00,Industri,307963.8,576
4001,Porsgrunn,2022-01-01 18:00:00+01:00,Industri,306124.66,576
4001,Porsgrunn,2022-01-01 19:00:00+01:00,Industri,309993.2,576
4001,Porsgrunn,2022-01-01 20:00:00+01:00,Industri,308664.2,576
4001,Porsgrunn,2022-01-01 21:00:00+01:00,Industri,304299.6,576
4001,Porsgrunn,2022-01-01 22:00:00+01:00,Industri,297447.2,576
4001,Porsgrunn,2022-01-01 23:00:00+01:00,Industri,294448.3,576
4001,Porsgrunn,2022-01-01 00:00:00+01:00,Husholdninger,45707.062,18936
4001,Porsgrunn,2022-01-01 01:00:00+01:00,Husholdninger,46031.074,18936
4001,Porsgrunn,2022-01-01 02:00:00+01:00,Husholdninger,45182.01,18936
4001,Porsgrunn,2022-01-01 03:00:00+01:00,Husholdninger,44486.684,18936
4001,Porsgrunn,2022-01-01 04:00:00+01:00,Husholdninger,43615.254,18936
4001,Porsgrunn,2022-01-01 05:00:00+01:00,Husholdninger,43360.74,18936
4001,Porsgrunn,2022-01-01 06:00:00+01:00,Husholdninger,43486.312,18936
4001,Porsgrunn,2022-01-01 07:00:00+01:00,Husholdninger,43809.71,18936
4001,Porsgrunn,2022-01-01 08:00:00+01:00,Husholdninger,44904.863,18936
4001,Porsgrunn,2022-01-01 09:00:00+01:00,Husholdninger,46900.76,18936
4001,Porsgrunn,2022-01-01 10:00:00+01:00,Husholdninger,48989.6,18936
4001,Porsgrunn,2022-01-01 11:00:00+01:00,Husholdninger,50449.938,18936
4001,Porsgrunn,2022-01-01 12:00:00+01:00,Husholdninger,50674.11,18936
4001,Porsgrunn,2022-01-01 13:00:00+01:00,Husholdninger,50572.434,18936
4001,Porsgrunn,2022-01-01 14:00:00+01:00,Husholdninger,50729.348,18936
4001,Porsgrunn,2022-01-01 15:00:00+01:00,Husholdninger,51332.723,18936
4001,Porsgrunn,2022-01-01 16:00:00+01:00,Husholdninger,52024.582,18936
4001,Porsgrunn,2022-01-01 17:00:00+01:00,Husholdninger,52134.74,18936
4001,Porsgrunn,2022-01-01 18:00:00+01:00,Husholdninger,51833.875,18936
4001,Porsgrunn,2022-01-01 19:00:00+01:00,Husholdninger,50375.95,18936
4001,Porsgrunn,2022-01-01 20:00:00+01:00,Husholdninger,48608.47,18936
4001,Porsgrunn,2022-01-01 21:00:00+01:00,Husholdninger,46918.547,18936
4001,Porsgrunn,2022-01-01 22:00:00+01:00,Husholdninger,45408.97,18936
4001,Porsgrunn,2022-01-01 23:00:00+01:00,Husholdninger,43847.88,18936
4003,Skien,2022-01-01 00:00:00+01:00,Næring (unntatt industri),29592.617,2177
4003,Skien,2022-01-01 01:00:00+01:00,Næring (unntatt industri),29156.406,2177
4003,Skien,2022-01-01 02:00:00+01:00,Næring (unntatt industri),28987.588,2177
4003,Skien,2022-01-01 03:00:00+01:00,Næring (unntatt industri),29102.525,2177
4003,Skien,2022-01-01 04:00:00+01:00,Næring (unntatt industri),29222.232,2177
4003,Skien,2022-01-01 05:00:00+01:00,Næring (unntatt industri),29625.592,2177
4003,Skien,2022-01-01 06:00:00+01:00,Næring (unntatt industri),30538.238,2177
4003,Skien,2022-01-01 07:00:00+01:00,Næring (unntatt industri),31738.705,2177
4003,Skien,2022-01-01 08:00:00+01:00,Næring (unntatt industri),32330.973,2177
4003,Skien,2022-01-01 09:00:00+01:00,Næring (unntatt industri),31470.246,2177
4003,Skien,2022-01-01 10:00:00+01:00,Næring (unntatt industri),31262.771,2177
4003,Skien,2022-01-01 11:00:00+01:00,Næring (unntatt industri),31457.043,2177
4003,Skien,2022-01-01 12:00:00+01:00,Næring (unntatt industri),31107.777,2177
4003,Skien,2022-01-01 13:00:00+01:00,Næring (unntatt industri),31086.76,2177
4003,Skien,2022-01-01 14:00:00+01:00,Næring (unntatt industri),30996.719,2177
4003,Skien,2022-01-01 15:00:00+01:00,Næring (unntatt industri),31283.814,2177
4003,Skien,2022-01-01 16:00:00+01:00,Næring (unntatt industri),32420.863,2177
4003,Skien,2022-01-01 17:00:00+01:00,Næring (unntatt industri),31849.967,2177
4003,Skien,2022-01-01 18:00:00+01:00,Næring (unntatt industri),31714.965,2177
4003,Skien,2022-01-01 19:00:00+01:00,Næring (unntatt industri),31127.09,2177
4003,Skien,2022-01-01 20:00:00+01:00,Næring (unntatt industri),30726.14,2177
4003,Skien,2022-01-01 21:00:00+01:00,Næring (unntatt industri),30332.908,2177
4003,Skien,2022-01-01 22:00:00+01:00,Næring (unntatt industri),29827.668,2177
4003,Skien,2022-01-01 23:00:00+01:00,Næring (unntatt industri),29126.186,2177
4003,Skien,2022-01-01 00:00:00+01:00,Industri,6933.073,562
4003,Skien,2022-01-01 01:00:00+01:00,Industri,6859.402,562
4003,Skien,2022-01-01 02:00:00+01:00,Industri,6909.016,562
4003,Skien,2022-01-01 03:00:00+01:00,Industri,6829.078,562
4003,Skien,2022-01-01 04:00:00+01:00,Industri,6869.207,562
4003,Skien,2022-01-01 05:00:00+01:00,Industri,6908.726,562
4003,Skien,2022-01-01 06:00:00+01:00,Industri,7059.72,562
4003,Skien,2022-01-01 07:00:00+01:00,Industri,7192.956,562
4003,Skien,2022-01-01 08:00:00+01:00,Industri,7244.898,562
4003,Skien,2022-01-01 09:00:00+01:00,Industri,7222.078,562
4003,Skien,2022-01-01 10:00:00+01:00,Industri,7145.877,562
4003,Skien,2022-01-01 11:00:00+01:00,Industri,7076.152,562
4003,Skien,2022-01-01 12:00:00+01:00,Industri,6957.038,562
4003,Skien,2022-01-01 13:00:00+01:00,Industri,6908.522,562
4003,Skien,2022-01-01 14:00:00+01:00,Industri,7002.4,562
4003,Skien,2022-01-01 15:00:00+01:00,Industri,7060.529,562
4003,Skien,2022-01-01 16:00:00+01:00,Industri,7025.035,562
4003,Skien,2022-01-01 17:00:00+01:00,Industri,7085.931,562
4003,Skien,2022-01-01 18:00:00+01:00,Industri,6921.066,562
4003,Skien,2022-01-01 19:00:00+01:00,Industri,6740.756,562
4003,Skien,2022-01-01 20:00:00+01:00,Industri,6720.702,562
4003,Skien,2022-01-01 21:00:00+01:00,Industri,6640.903,562
4003,Skien,2022-01-01 22:00:00+01:00,Industri,6624.729,562
4003,Skien,2022-01-01 23:00:00+01:00,Industri,6541.361,562
4003,Skien,2022-01-01 00:00:00+01:00,Husholdninger,67165.1,27180
4003,Skien,2022-01-01 01:00:00+01:00,Husholdninger,67200.414,27180
4003,Skien,2022-01-01 02:00:00+01:00,Husholdninger,66048.17,27180
4003,Skien,2022-01-01 03:00:00+01:00,Husholdninger,64516.145,27180
4003,Skien,2022-01-01 04:00:00+01:00,Husholdninger,63537.945,27180
4003,Skien,2022-01-01 05:00:00+01:00,Husholdninger,63301.46,27180
4003,Skien,2022-01-01 06:00:00+01:00,Husholdninger,63689.902,27180
4003,Skien,2022-01-01 07:00:00+01:00,Husholdninger,64571.203,27180
4003,Skien,2022-01-01 08:00:00+01:00,Husholdninger,66288.53,27180
4003,Skien,2022-01-01 09:00:00+01:00,Husholdninger,69147.805,27180
4003,Skien,2022-01-01 10:00:00+01:00,Husholdninger,72299.71,27180
4003,Skien,2022-01-01 11:00:00+01:00,Husholdninger,74186.39,27180
4003,Skien,2022-01-01 12:00:00+01:00,Husholdninger,74646.18,27180
4003,Skien,2022-01-01 13:00:00+01:00,Husholdninger,74304.7,27180
4003,Skien,2022-01-01 14:00:00+01:00,Husholdninger,74743.95,27180
4003,Skien,2022-01-01 15:00:00+01:00,Husholdninger,75652.586,27180
4003,Skien,2022-01-01 16:00:00+01:00,Husholdninger,77349.73,27180
4003,Skien,2022-01-01 17:00:00+01:00,Husholdninger,77416.34,27180
4003,Skien,2022-01-01 18:00:00+01:00,Husholdninger,76804.164,27180
4003,Skien,2022-01-01 19:00:00+01:00,Husholdninger,74961.21,27180
4003,Skien,2022-01-01 20:00:00+01:00,Husholdninger,72401.52,27180
4003,Skien,2022-01-01 21:00:00+01:00,Husholdninger,69694.48,27180
4003,Skien,2022-01-01 22:00:00+01:00,Husholdninger,67349.37,27180
4003,Skien,2022-01-01 23:00:00+01:00,Husholdninger,64806.203,27180
4005,Notodden,2022-01-01 00:00:00+01:00,Næring (unntatt industri),36286.098,885
4005,Notodden,2022-01-01 01:00:00+01:00,Næring (unntatt industri),36455.92,885
4005,Notodden,2022-01-01 02:00:00+01:00,Næring (unntatt industri),36370.19,885
4005,Notodden,2022-01-01 03:00:00+01:00,Næring (unntatt industri),36210.094,885
4005,Notodden,2022-01-01 04:00:00+01:00,Næring (unntatt industri),36146.125,885
4005,Notodden,2022-01-01 05:00:00+01:00,Næring (unntatt industri),36380.188,885
4005,Notodden,2022-01-01 06:00:00+01:00,Næring (unntatt industri),36698.1,885
4005,Notodden,2022-01-01 07:00:00+01:00,Næring (unntatt industri),36919.074,885
4005,Notodden,2022-01-01 08:00:00+01:00,Næring (unntatt industri),37002.816,885
4005,Notodden,2022-01-01 09:00:00+01:00,Næring (unntatt industri),36614.055,885
4005,Notodden,2022-01-01 10:00:00+01:00,Næring (unntatt industri),35953.285,885
4005,Notodden,2022-01-01 11:00:00+01:00,Næring (unntatt industri),35895.625,885
4005,Notodden,2022-01-01 12:00:00+01:00,Næring (unntatt industri),35897.72,885
4005,Notodden,2022-01-01 13:00:00+01:00,Næring (unntatt industri),35757.312,885
4005,Notodden,2022-01-01 14:00:00+01:00,Næring (unntatt industri),36011.887,885
4005,Notodden,2022-01-01 15:00:00+01:00,Næring (unntatt industri),35922.117,885
4005,Notodden,2022-01-01 16:00:00+01:00,Næring (unntatt industri),35992.71,885
4005,Notodden,2022-01-01 17:00:00+01:00,Næring (unntatt industri),35928.297,885
4005,Notodden,2022-01-01 18:00:00+01:00,Næring (unntatt industri),36046.625,885
4005,Notodden,2022-01-01 19:00:00+01:00,Næring (unntatt industri),35825.848,885
4005,Notodden,2022-01-01 20:00:00+01:00,Næring (unntatt industri),35530.605,885
4005,Notodden,2022-01-01 21:00:00+01:00,Næring (unntatt industri),35427.754,885
4005,Notodden,2022-01-01 22:00:00+01:00,Næring (unntatt industri),35376.516,885
4005,Notodden,2022-01-01 23:00:00+01:00,Næring (unntatt industri),34924.75,885
4005,Notodden,2022-01-01 00:00:00+01:00,Industri,2402.973,227
4005,Notodden,2022-01-01 01:00:00+01:00,Industri,2429.967,227
4005,Notodden,2022-01-01 02:00:00+01:00,Industri,2721.414,227
4005,Notodden,2022-01-01 03:00:00+01:00,Industri,2788.263,227
4005,Notodden,2022-01-01 04:00:00+01:00,Industri,2438.667,227
4005,Notodden,2022-01-01 05:00:00+01:00,Industri,2546.137,227
4005,Notodden,2022-01-01 06:00:00+01:00,Industri,2828.814,227
4005,Notodden,2022-01-01 07:00:00+01:00,Industri,2631.327,227
4005,Notodden,2022-01-01 08:00:00+01:00,Industri,2569.148,227
4005,Notodden,2022-01-01 09:00:00+01:00,Industri,2914.444,227
4005,Notodden,2022-01-01 10:00:00+01:00,Industri,3070.319,227
4005,Notodden,2022-01-01 11:00:00+01:00,Industri,2534.69,227
4005,Notodden,2022-01-01 12:00:00+01:00,Industri,2781.106,227
4005,Notodden,2022-01-01 13:00:00+01:00,Industri,2821.377,227
4005,Notodden,2022-01-01 14:00:00+01:00,Industri,2649.822,227
4005,Notodden,2022-01-01 15:00:00+01:00,Industri,2510.913,227
4005,Notodden,2022-01-01 16:00:00+01:00,Industri,2900.386,227
4005,Notodden,2022-01-01 17:00:00+01:00,Industri,2826.904,227
4005,Notodden,2022-01-01 18:00:00+01:00,Industri,2435.787,227
4005,Notodden,2022-01-01 19:00:00+01:00,Industri,2666.559,227
4005,Notodden,2022-01-01 20:00:00+01:00,Industri,2698.608,227
4005,Notodden,2022-01-01 21:00:00+01:00,Industri,2434.506,227
4005,Notodden,2022-01-01 22:00:00+01:00,Industri,2716.406,227
4005,Notodden,2022-01-01 23:00:00+01:00,Industri,2967.075,227
4005,Notodden,2022-01-01 00:00:00+01:00,Husholdninger,17282.688,7102
4005,Notodden,2022-01-01 01:00:00+01:00,Husholdninger,17365.262,7102
4005,Notodden,2022-01-01 02:00:00+01:00,Husholdninger,17104.225,7102
4005,Notodden,2022-01-01 03:00:00+01:00,Husholdninger,16730.451,7102
4005,Notodden,2022-01-01 04:00:00+01:00,Husholdninger,16519.14,7102
4005,Notodden,2022-01-01 05:00:00+01:00,Husholdninger,16411.973,7102
4005,Notodden,2022-01-01 06:00:00+01:00,Husholdninger,16554.273,7102
4005,Notodden,2022-01-01 07:00:00+01:00,Husholdninger,16725.857,7102
4005,Notodden,2022-01-01 08:00:00+01:00,Husholdninger,17164.342,7102
4005,Notodden,2022-01-01 09:00:00+01:00,Husholdninger,17915.27,7102
4005,Notodden,2022-01-01 10:00:00+01:00,Husholdninger,18547.336,7102
4005,Notodden,2022-01-01 11:00:00+01:00,Husholdninger,18824.79,7102
4005,Notodden,2022-01-01 12:00:00+01:00,Husholdninger,18685.572,7102
4005,Notodden,2022-01-01 13:00:00+01:00,Husholdninger,18579.78,7102
4005,Notodden,2022-01-01 14:00:00+01:00,Husholdninger,18695.432,7102
4005,Notodden,2022-01-01 15:00:00+01:00,Husholdninger,18806.385,7102
4005,Notodden,2022-01-01 16:00:00+01:00,Husholdninger,19190.303,7102
4005,Notodden,2022-01-01 17:00:00+01:00,Husholdninger,19151.2,7102
4005,Notodden,2022-01-01 18:00:00+01:00,Husholdninger,19011.527,7102
4005,Notodden,2022-01-01 19:00:00+01:00,Husholdninger,18561.428,7102
4005,Notodden,2022-01-01 20:00:00+01:00,Husholdninger,18036.258,7102
4005,Notodden,2022-01-01 21:00:00+01:00,Husholdninger,17621.986,7102
4005,Notodden,2022-01-01 22:00:00+01:00,Husholdninger,17151.93,7102
4005,Notodden,2022-01-01 23:00:00+01:00,Husholdninger,16656.037,7102
4010,Siljan,2022-01-01 00:00:00+01:00,Næring (unntatt industri),646.67,72
4010,Siljan,2022-01-01 01:00:00+01:00,Næring (unntatt industri),650.332,72
4010,Siljan,2022-01-01 02:00:00+01:00,Næring (unntatt industri),636.238,72
4010,Siljan,2022-01-01 03:00:00+01:00,Næring (unntatt industri),644.925,72
4010,Siljan,2022-01-01 04:00:00+01:00,Næring (unntatt industri),661.213,72
4010,Siljan,2022-01-01 05:00:00+01:00,Næring (unntatt industri),677.909,72
4010,Siljan,2022-01-01 06:00:00+01:00,Næring (unntatt industri),679.158,72
4010,Siljan,2022-01-01 07:00:00+01:00,Næring (unntatt industri),672.445,72
4010,Siljan,2022-01-01 08:00:00+01:00,Næring (unntatt industri),693.741,72
4010,Siljan,2022-01-01 09:00:00+01:00,Næring (unntatt industri),699.34,72
4010,Siljan,2022-01-01 10:00:00+01:00,Næring (unntatt industri),666.153,72
4010,Siljan,2022-01-01 11:00:00+01:00,Næring (unntatt industri),656.06,72
4010,Siljan,2022-01-01 12:00:00+01:00,Næring (unntatt industri),681.85,72
4010,Siljan,2022-01-01 13:00:00+01:00,Næring (unntatt industri),642.178,72
4010,Siljan,2022-01-01 14:00:00+01:00,Næring (unntatt industri),667.8,72
4010,Siljan,2022-01-01 15:00:00+01:00,Næring (unntatt industri),660.004,72
4010,Siljan,2022-01-01 16:00:00+01:00,Næring (unntatt industri),693.036,72
4010,Siljan,2022-01-01 17:00:00+01:00,Næring (unntatt industri),696.205,72
4010,Siljan,2022-01-01 18:00:00+01:00,Næring (unntatt industri),681.479,72
4010,Siljan,2022-01-01 19:00:00+01:00,Næring (unntatt industri),659.89,72
4010,Siljan,2022-01-01 20:00:00+01:00,Næring (unntatt industri),674.288,72
4010,Siljan,2022-01-01 21:00:00+01:00,Næring (unntatt industri),646.747,72
4010,Siljan,2022-01-01 22:00:00+01:00,Næring (unntatt industri),639.858,72
4010,Siljan,2022-01-01 23:00:00+01:00,Næring (unntatt industri),617.973,72
4010,Siljan,2022-01-01 00:00:00+01:00,Industri,339.488,44
4010,Siljan,2022-01-01 01:00:00+01:00,Industri,327.068,44
4010,Siljan,2022-01-01 02:00:00+01:00,Industri,327.129,44
4010,Siljan,2022-01-01 03:00:00+01:00,Industri,322.086,44
4010,Siljan,2022-01-01 04:00:00+01:00,Industri,337.701,44
4010,Siljan,2022-01-01 05:00:00+01:00,Industri,322.03,44
4010,Siljan,2022-01-01 06:00:00+01:00,Industri,330.038,44
4010,Siljan,2022-01-01 07:00:00+01:00,Industri,330.325,44
4010,Siljan,2022-01-01 08:00:00+01:00,Industri,342.242,44
4010,Siljan,2022-01-01 09:00:00+01:00,Industri,324.317,44
4010,Siljan,2022-01-01 10:00:00+01:00,Industri,318.39,44
4010,Siljan,2022-01-01 11:00:00+01:00,Industri,337.641,44
4010,Siljan,2022-01-01 12:00:00+01:00,Industri,330.955,44
4010,Siljan,2022-01-01 13:00:00+01:00,Industri,357.191,44
4010,Siljan,2022-01-01 14:00:00+01:00,Industri,368.383,44
4010,Siljan,2022-01-01 15:00:00+01:00,Industri,339.159,44
4010,Siljan,2022-01-01 16:00:00+01:00,Industri,354.74,44
4010,Siljan,2022-01-01 17:00:00+01:00,Industri,366.802,44
4010,Siljan,2022-01-01 18:00:00+01:00,Industri,344.69,44
4010,Siljan,2022-01-01 19:00:00+01:00,Industri,354.57,44
4010,Siljan,2022-01-01 20:00:00+01:00,Industri,390.195,44
4010,Siljan,2022-01-01 21:00:00+01:00,Industri,334.311,44
4010,Siljan,2022-01-01 22:00:00+01:00,Industri,323.566,44
4010,Siljan,2022-01-01 23:00:00+01:00,Industri,331.475,44
4010,Siljan,2022-01-01 00:00:00+01:00,Husholdninger,2948.871,1253
4010,Siljan,2022-01-01 01:00:00+01:00,Husholdninger,2909.815,1253
4010,Siljan,2022-01-01 02:00:00+01:00,Husholdninger,2883.636,1253
4010,Siljan,2022-01-01 03:00:00+01:00,Husholdninger,2817.156,1253
4010,Siljan,2022-01-01 04:00:00+01:00,Husholdninger,2773.455,1253
4010,Siljan,2022-01-01 05:00:00+01:00,Husholdninger,2740.756,1253
4010,Siljan,2022-01-01 06:00:00+01:00,Husholdninger,2785.144,1253
4010,Siljan,2022-01-01 07:00:00+01:00,Husholdninger,2860.965,1253
4010,Siljan,2022-01-01 08:00:00+01:00,Husholdninger,2977.026,1253
4010,Siljan,2022-01-01 09:00:00+01:00,Husholdninger,3099.451,1253
4010,Siljan,2022-01-01 10:00:00+01:00,Husholdninger,3169.992,1253
4010,Siljan,2022-01-01 11:00:00+01:00,Husholdninger,3198.56,1253
4010,Siljan,2022-01-01 12:00:00+01:00,Husholdninger,3154.736,1253
4010,Siljan,2022-01-01 13:00:00+01:00,Husholdninger,3153.507,1253
4010,Siljan,2022-01-01 14:00:00+01:00,Husholdninger,3176.015,1253
4010,Siljan,2022-01-01 15:00:00+01:00,Husholdninger,3210.443,1253
4010,Siljan,2022-01-01 16:00:00+01:00,Husholdninger,3299.818,1253
4010,Siljan,2022-01-01 17:00:00+01:00,Husholdninger,3302.827,1253
4010,Siljan,2022-01-01 18:00:00+01:00,Husholdninger,3271.269,1253
4010,Siljan,2022-01-01 19:00:00+01:00,Husholdninger,3243.433,1253
4010,Siljan,2022-01-01 20:00:00+01:00,Husholdninger,3112.782,1253
4010,Siljan,2022-01-01 21:00:00+01:00,Husholdninger,2982.787,1253
4010,Siljan,2022-01-01 22:00:00+01:00,Husholdninger,2882.566,1253
4010,Siljan,2022-01-01 23:00:00+01:00,Husholdninger,2774.5,1253
4012,Bamble,2022-01-01 00:00:00+01:00,Næring (unntatt industri),7131.565,636
4012,Bamble,2022-01-01 01:00:00+01:00,Næring (unntatt industri),6828.001,636
4012,Bamble,2022-01-01 02:00:00+01:00,Næring (unntatt industri),7057.228,636
4012,Bamble,2022-01-01 03:00:00+01:00,Næring (unntatt industri),7108.895,636
4012,Bamble,2022-01-01 04:00:00+01:00,Næring (unntatt industri),6997.36,636
4012,Bamble,2022-01-01 05:00:00+01:00,Næring (unntatt industri),6786.678,636
4012,Bamble,2022-01-01 06:00:00+01:00,Næring (unntatt industri),6968.515,636
4012,Bamble,2022-01-01 07:00:00+01:00,Næring (unntatt industri),7417.202,636
4012,Bamble,2022-01-01 08:00:00+01:00,Næring (unntatt industri),7664.818,636
4012,Bamble,2022-01-01 09:00:00+01:00,Næring (unntatt industri),7291.782,636
4012,Bamble,2022-01-01 10:00:00+01:00,Næring (unntatt industri),7203.007,636
4012,Bamble,2022-01-01 11:00:00+01:00,Næring (unntatt industri),7440.99,636
4012,Bamble,2022-01-01 12:00:00+01:00,Næring (unntatt industri),7580.304,636
4012,Bamble,2022-01-01 13:00:00+01:00,Næring (unntatt industri),7512.055,636
4012,Bamble,2022-01-01 14:00:00+01:00,Næring (unntatt industri),7967.419,636
4012,Bamble,2022-01-01 15:00:00+01:00,Næring (unntatt industri),8304.251,636
4012,Bamble,2022-01-01 16:00:00+01:00,Næring (unntatt industri),8438.738,636
4012,Bamble,2022-01-01 17:00:00+01:00,Næring (unntatt industri),8246.748,636
4012,Bamble,2022-01-01 18:00:00+01:00,Næring (unntatt industri),8354.422,636
4012,Bamble,2022-01-01 19:00:00+01:00,Næring (unntatt industri),7961.059,636
4012,Bamble,2022-01-01 20:00:00+01:00,Næring (unntatt industri),7643.819,636
4012,Bamble,2022-01-01 21:00:00+01:00,Næring (unntatt industri),7272.098,636
4012,Bamble,2022-01-01 22:00:00+01:00,Næring (unntatt industri),6880.464,636
4012,Bamble,2022-01-01 23:00:00+01:00,Næring (unntatt industri),7117.892,636
4012,Bamble,2022-01-01 00:00:00+01:00,Industri,56817.438,195
4012,Bamble,2022-01-01 01:00:00+01:00,Industri,58619.707,195
4012,Bamble,2022-01-01 02:00:00+01:00,Industri,60107.492,195
4012,Bamble,2022-01-01 03:00:00+01:00,Industri,61209.457,195
4012,Bamble,2022-01-01 04:00:00+01:00,Industri,61275.895,195
4012,Bamble,2022-01-01 05:00:00+01:00,Industri,60216.996,195
4012,Bamble,2022-01-01 06:00:00+01:00,Industri,60421.555,195
4012,Bamble,2022-01-01 07:00:00+01:00,Industri,60813.316,195
4012,Bamble,2022-01-01 08:00:00+01:00,Industri,62045.95,195
4012,Bamble,2022-01-01 09:00:00+01:00,Industri,62515.438,195
4012,Bamble,2022-01-01 10:00:00+01:00,Industri,63342.254,195
4012,Bamble,2022-01-01 11:00:00+01:00,Industri,63279.1,195
4012,Bamble,2022-01-01 12:00:00+01:00,Industri,63064.977,195
4012,Bamble,2022-01-01 13:00:00+01:00,Industri,63469.363,195
4012,Bamble,2022-01-01 14:00:00+01:00,Industri,63573.27,195
4012,Bamble,2022-01-01 15:00:00+01:00,Industri,63119.34,195
4012,Bamble,2022-01-01 16:00:00+01:00,Industri,60795.04,195
4012,Bamble,2022-01-01 17:00:00+01:00,Industri,60448.215,195
4012,Bamble,2022-01-01 18:00:00+01:00,Industri,60465.703,195
4012,Bamble,2022-01-01 19:00:00+01:00,Industri,60295.754,195
4012,Bamble,2022-01-01 20:00:00+01:00,Industri,59557.92,195
4012,Bamble,2022-01-01 21:00:00+01:00,Industri,60010.824,195
4012,Bamble,2022-01-01 22:00:00+01:00,Industri,59976.32,195
4012,Bamble,2022-01-01 23:00:00+01:00,Industri,61824.742,195
4012,Bamble,2022-01-01 00:00:00+01:00,Husholdninger,19640.23,8937
4012,Bamble,2022-01-01 01:00:00+01:00,Husholdninger,19856.955,8937
4012,Bamble,2022-01-01 02:00:00+01:00,Husholdninger,19468.59,8937
4012,Bamble,2022-01-01 03:00:00+01:00,Husholdninger,19130.264,8937
4012,Bamble,2022-01-01 04:00:00+01:00,Husholdninger,18709.107,8937
4012,Bamble,2022-01-01 05:00:00+01:00,Husholdninger,18628.629,8937
4012,Bamble,2022-01-01 06:00:00+01:00,Husholdninger,18682.193,8937
4012,Bamble,2022-01-01 07:00:00+01:00,Husholdninger,18911.11,8937
4012,Bamble,2022-01-01 08:00:00+01:00,Husholdninger,19414.041,8937
4012,Bamble,2022-01-01 09:00:00+01:00,Husholdninger,20338.205,8937
4012,Bamble,2022-01-01 10:00:00+01:00,Husholdninger,21239.514,8937
