region,statistikkvariabel,år,alder,value,Framskriving,Tabell
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,80-89 år,1585,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,90 år eller eldre,248,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,0 år,349,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,1-5 år,1923,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,6-12 år,2924,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,13-15 år,1369,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,16-19 år,1830,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,20-66 år,21507,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,67-79 år,3223,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,80-89 år,1530,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,90 år eller eldre,288,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,0 år,342,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,1-5 år,1890,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,6-12 år,2953,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,13-15 år,1372,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,16-19 år,1796,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,20-66 år,21677,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,67-79 år,3360,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,80-89 år,1462,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,90 år eller eldre,304,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,0 år,337,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,1-5 år,1885,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,6-12 år,2913,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,13-15 år,1342,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,16-19 år,1822,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,20-66 år,21813,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,67-79 år,3505,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,80-89 år,1421,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,90 år eller eldre,317,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,0 år,332,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,1-5 år,1860,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,6-12 år,2876,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,13-15 år,1345,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,16-19 år,1872,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,20-66 år,21884,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,67-79 år,3684,2008,06917
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,80-89 år,1351,2008,06917
